Date,NIFTY 50 Closing Price,NIFTY 50 Log Return,XAU/INR (Gold) Closing Price,XAU/INR (Gold) Log Return,USD/INR Closing Price,USD/INR Log Return,10-Year BOND YIELD Closing Price,10-Year BOND YIELD Log Return,INDIA VIX Closing Price
08/07/2020,"11,214.05",-0.0049902,"1,40,356",-0.00214,73.842,-0.00173193,5.841,-0.004,23.5675
08/06/2020,"11,200.15",-0.0012403,"1,40,226",-0.00093,73.67,-0.002332015,5.838,-0.003,23.815
08/05/2020,"11,101.65",-0.0088334,"1,41,602",0.00976,73.6,-0.000950635,5.888,0.05,25.185
08/04/2020,"11,095.25",-0.0005767,"1,39,995",-0.01141,73.45,-0.002040123,5.903,0.015,24.1925
08/03/2020,"10,891.60",-0.0185252,"1,39,643",-0.00252,73.36,-0.001226075,5.913,0.01,24.7275
07/31/2020,"11,073.45",0.0165585,"1,39,435",-0.00149,73.444,0.001144383,5.891,-0.022,24.1125
07/30/2020,"11,102.15",0.0025884,"1,40,107",0.00481,73.435,-0.00012255,5.918,0.027,23.6425
07/29/2020,"11,202.85",0.0090294,"1,39,241",-0.0062,73.255,-0.002454156,5.903,-0.015,25.0175
07/28/2020,"11,300.55",0.0086832,"1,38,789",-0.00325,73.41,0.002113661,5.877,-0.026,24.535
07/27/2020,"11,131.80",-0.0150455,"1,40,966",0.01556,73.364,-0.000626814,5.849,-0.028,24.64
07/24/2020,"11,194.15",0.0055854,"1,40,836",-0.00092,73.02,-0.004699976,5.822,-0.027,24.885
07/23/2020,"11,215.45",0.001901,"1,38,766",-0.01481,73.3,0.003827233,5.835,0.013,24.4275
07/22/2020,"11,132.60",-0.0074146,"1,38,351",-0.003,73.335,0.000477376,5.846,0.011,24.7125
07/21/2020,"11,162.25",0.0026598,"1,37,861",-0.00355,73.441,0.001444378,5.792,-0.054,24.1575
07/20/2020,"11,022.20",-0.0126261,"1,39,853",0.01435,73.117,-0.004421465,5.796,0.004,25.3625
07/17/2020,"10,901.70",-0.0109927,"1,39,133",-0.00516,73.295,0.002431496,5.781,-0.015,26.29
07/16/2020,"10,739.95",-0.0149483,"1,39,467",0.0024,73.218,-0.001051101,5.772,-0.009,26.6375
07/15/2020,"10,618.20",-0.0114009,"1,38,702",-0.0055,73.57,0.004796042,5.775,0.003,25.2525
07/14/2020,"10,607.35",-0.0010224,"1,39,924",0.00877,73.76,0.002579245,5.807,0.032,24.9425
07/13/2020,"10,802.70",0.0182489,"1,38,667",-0.00902,73.765,6.78E-05,5.821,0.014,24.9125
07/10/2020,"10,768.05",-0.0032127,"1,37,102",-0.01135,73.685,-0.001085114,5.796,-0.025,26.1
07/09/2020,"10,813.45",0.0042073,"1,37,983",0.00641,73.91,0.003048886,6.031,0.235,25.1025
07/08/2020,"10,705.75",-0.0100097,"1,37,057",-0.00673,73.58,-0.004474887,5.998,-0.033,25.1975
07/07/2020,"10,799.65",0.0087327,"1,39,644",0.0187,73.52,-0.000815772,6.042,0.044,25.7675
07/06/2020,"10,763.65",-0.003339,"1,40,658",0.00724,73.58,0.000815772,6.013,-0.029,26.5075
07/03/2020,"10,607.35",-0.0146276,"1,43,379",0.01916,73.54,-0.000543774,5.99,-0.023,28.1175
07/02/2020,"10,551.70",-0.0052602,"1,43,078",-0.0021,73.61,0.00095141,5.984,-0.006,29.1175
07/01/2020,"10,430.05",-0.0115959,"1,44,054",0.0068,73.545,-0.000883422,5.975,-0.009,28.91
06/30/2020,"10,302.10",-0.0123433,"1,43,791",-0.00183,73.61,0.000883422,5.961,-0.014,28.735
06/29/2020,"10,312.40",0.0009993,"1,43,507",-0.00198,73.385,-0.003061331,6.034,0.073,29.7275
06/26/2020,"10,383.00",0.0068228,"1,42,431",-0.00753,73.44,0.000749191,6.041,0.007,29.5775
06/25/2020,"10,288.90",-0.0091042,"1,42,899",0.00328,73.44,0,6.035,-0.006,29.34
06/24/2020,"10,305.30",0.0015927,"1,42,641",-0.00181,73.31,-0.001771721,6.05,0.015,30.46
06/23/2020,"10,471.00",0.0159512,"1,42,405",-0.00166,73.75,0.00598397,6.081,0.031,29.965
06/22/2020,"10,311.20",-0.0153788,"1,41,660",-0.00525,73.447,-0.004116938,6.056,-0.025,31.455
06/19/2020,"10,244.40",-0.0064995,"1,41,710",0.00035,73.291,-0.002126239,6.095,0.039,33.355
06/18/2020,"10,091.65",-0.0150229,"1,41,662",-0.00034,73.391,0.001363494,6.163,0.068,32.965
06/17/2020,"9,881.15",-0.0210794,"1,42,315",0.0046,73.269,-0.001663712,6.167,0.004,32.5775
06/16/2020,"9,914.00",0.003319,"1,43,813",0.01047,73.004,-0.003623366,5.967,-0.2,30.8225
06/15/2020,"9,813.70",-0.0101685,"1,44,118",0.00212,73.257,0.003459572,6.028,0.061,29.66
06/12/2020,"9,972.90",0.016092,"1,43,633",-0.00337,73.115,-0.001940262,6.073,0.045,29.4375
06/11/2020,"9,902.00",-0.0071347,"1,42,566",-0.00746,73.904,0.01073341,6.084,0.011,30.205
06/10/2020,"10,116.15",0.0213964,"1,44,960",0.01665,74.222,0.004293648,6.11,0.026,29.6475
06/09/2020,"10,046.65",-0.0068939,"1,43,046",-0.01329,74.223,1.35E-05,6.125,0.015,28.68
06/08/2020,"10,167.45",0.0119522,"1,43,019",-0.00019,74.169,-0.000727802,6.137,0.012,29.69
06/05/2020,"10,142.15",-0.0024914,"1,45,302",0.01584,74.922,0.010101299,6.153,0.016,30.0425
06/04/2020,"10,029.10",-0.0112091,"1,45,990",0.00472,75.013,0.001213859,6.167,0.014,30.115
06/03/2020,"10,061.55",0.0032304,"1,44,354",-0.01127,74.847,-0.002215402,6.06,-0.107,30.7425
06/02/2020,"9,979.10",-0.0082283,"1,49,247",0.03333,74.575,-0.0036407,6.224,0.164,30.22
06/01/2020,"9,826.15",-0.0154457,"1,48,350",-0.00603,74.744,0.002263611,6.212,-0.012,30.0175
05/29/2020,"9,580.30",-0.0253383,"1,45,530",-0.01919,74.903,0.002125002,6.209,-0.003,31.2725
05/28/2020,"9,490.10",-0.0094598,"1,46,075",0.00374,74.812,-0.001215643,6.347,0.138,31.47
05/27/2020,"9,314.95",-0.0186285,"1,43,320",-0.01904,74.795,-0.000227262,6.44,0.093,32.3775
05/26/2020,"9,029.05",-0.0311735,"1,42,618",-0.00491,74.62,-0.00234247,6.425,-0.015,32.985
05/22/2020,"9,039.25",0.001129,"1,51,763",0.06215,74.875,0.003411489,6.495,0.07,35.81
05/21/2020,"9,106.25",0.0073848,"1,52,621",0.00564,75.025,0.002001335,6.49,-0.005,39.4525
05/20/2020,"9,066.55",-0.0043692,"1,54,479",0.0121,74.9,-0.001667501,6.441,-0.049,40.915
05/19/2020,"8,879.10",-0.0208916,"1,52,408",-0.0135,74.798,-0.001362744,6.414,-0.027,38.0175
05/18/2020,"8,823.25",-0.0063099,"1,51,539",-0.00572,75.061,0.00350997,6.306,-0.108,38.1825
05/15/2020,"9,136.85",0.0349254,"1,48,601",-0.01958,75.185,0.001650627,6.138,-0.168,38.835
05/14/2020,"9,142.75",0.0006455,"1,47,959",-0.00433,74.918,-0.003557561,6.209,0.071,38.205
05/13/2020,"9,383.55",0.0259969,"1,46,449",-0.01026,74.876,-0.00056077,6.144,-0.065,38.0375
05/12/2020,"9,196.55",-0.0201297,"1,47,597",0.00781,74.948,0.000961128,6.225,0.081,38.4075
05/11/2020,"9,239.20",0.0046269,"1,46,698",-0.00611,74.909,-0.000520496,6.304,0.079,39.93
05/08/2020,"9,251.50",0.0013304,"1,45,237",-0.01001,74.8,-0.001456159,6.379,0.075,41.2475
05/07/2020,"9,199.05",-0.0056855,"1,42,098",-0.02185,74.76,-0.000534902,6.259,-0.12,43.6075
05/06/2020,"9,270.90",0.0077802,"1,41,157",-0.00664,74.815,0.000735417,6.41,0.151,43.67
05/05/2020,"9,205.60",-0.0070685,"1,39,617",-0.01097,74.61,-0.002743853,6.296,-0.114,33.9875
05/04/2020,"9,293.50",0.0095032,"1,37,217",-0.01734,74.54,-0.000938652,6.265,-0.031,33.8375
04/30/2020,"9,859.90",0.0591608,"1,35,820",-0.01023,74.75,0.002813318,6.208,-0.057,35.355
04/29/2020,"9,553.35",-0.0315841,"1,35,524",-0.00218,74.898,0.001977976,6.322,0.114,38.0425
04/28/2020,"9,380.90",-0.0182162,"1,35,060",-0.00343,75.18,0.00375805,6.236,-0.086,39.1175
04/27/2020,"9,282.30",-0.0105663,"1,35,963",0.00666,75.125,-0.000731845,6.125,-0.111,39.23
04/24/2020,"9,154.40",-0.0138747,"1,36,365",0.00295,75.406,0.003733455,6.066,-0.059,42.8225
04/23/2020,"9,313.90",0.0172733,"1,35,518",-0.00623,75.212,-0.002576055,6.185,0.119,45.1975
04/22/2020,"9,187.30",-0.0136858,"1,35,215",-0.00224,75.195,-0.000226053,6.239,0.054,43.455
04/21/2020,"8,981.45",-0.0226608,"1,35,495",0.00207,75.155,-0.000532092,6.226,-0.013,42.5925
04/20/2020,"9,261.85",0.0307425,"1,35,543",0.00035,74.945,-0.002798136,6.342,0.116,46.095
04/17/2020,"9,266.75",0.0005289,"1,34,213",-0.00986,74.81,-0.001802945,6.346,0.004,49.735
04/16/2020,"8,992.80",-0.0300085,"1,33,154",-0.00792,74.635,-0.002342,6.371,0.025,51.4575
04/15/2020,"8,925.30",-0.0075343,"1,32,459",-0.00523,74.636,1.34E-05,6.378,0.007,49.745
04/13/2020,"8,993.85",0.0076511,"1,32,687",0.00172,74.75,0.001526248,6.346,-0.032,52.2425
04/09/2020,"9,111.90",0.0130402,"1,33,601",0.00686,75.49,0.009850985,6.367,0.021,51.8
04/08/2020,"8,748.75",-0.0406704,"1,34,468",0.00647,75.545,0.000728308,6.367,0,55.3025
04/07/2020,"8,792.20",0.0049541,"1,33,733",-0.00548,75.51,-0.000463407,6.422,0.055,60.0525
04/03/2020,"8,083.80",-0.0840029,"1,33,878",0.00108,75.62,0.001455701,6.384,-0.038,64.4075
04/01/2020,"8,253.80",0.0208116,"1,33,270",-0.00455,75.587,-0.000436488,6.387,0.003,71.89
03/31/2020,"8,597.75",0.0408268,"1,33,207",-0.00047,75.665,0.001031391,6.369,-0.018,70.385
03/30/2020,"8,281.10",-0.0375247,"1,33,399",0.00144,75.503,-0.002143312,6.423,0.054,71.5325
03/27/2020,"8,660.25",0.0447678,"1,32,957",-0.00332,75.79,0.003793967,6.473,0.05,77.625
03/26/2020,"8,641.45",-0.0021732,"1,32,892",-0.00049,76.26,0.006182197,6.464,-0.009,83.6075
03/25/2020,"8,317.85",-0.0381666,"1,31,518",-0.01039,76.4,0.001834142,6.44,-0.024,71.985
03/24/2020,"7,801.05",-0.0641455,"1,31,682",0.00125,76.29,-0.001440828,6.439,-0.001,67.1
03/23/2020,"7,610.25",-0.0247623,"1,31,591",-0.00069,76.25,-0.000524453,6.446,0.007,72.1975
03/20/2020,"8,745.45",0.1390375,"1,30,954",-0.00485,75.979,-0.003560429,6.505,0.059,63.955
03/19/2020,"8,263.45",-0.0566914,"1,31,512",0.00425,76.05,0.000934032,6.504,-0.001,62.925
03/18/2020,"8,468.80",0.0245466,"1,31,197",-0.0024,75.971,-0.00103933,6.503,-0.001,58.875
03/17/2020,"8,967.05",0.0571679,"1,31,432",0.00179,75.635,-0.00443255,6.599,0.096,51.4725
03/16/2020,"9,197.40",0.0253641,"1,29,359",-0.0159,75.505,-0.00172026,6.558,-0.041,41.1625
03/13/2020,"9,955.20",0.0791742,"1,27,967",-0.01082,75.4,-0.001391604,6.568,0.01,31.555
03/12/2020,"9,590.15",-0.0373585,"1,27,333",-0.00497,75.56,0.002119768,6.575,0.007,30.8
03/11/2020,"10,458.40",0.086669,"1,29,271",0.01511,75.459,-0.00133758,6.551,-0.024,25.6425
03/09/2020,"10,451.45",-0.0006648,"1,27,863",-0.01095,75.325,-0.001777377,6.578,0.027,23.2475
03/06/2020,"10,989.45",0.050195,"1,29,698",0.01425,75.1,-0.002991526,6.596,0.018,24.225
03/05/2020,"11,269.00",0.0251199,"1,31,321",0.01244,75.505,0.00537832,6.635,0.039,24.5425
03/04/2020,"11,251.00",-0.0015986,"1,30,734",-0.00448,75.605,0.001323539,6.633,-0.002,25.2025
03/03/2020,"11,303.30",0.0046377,"1,29,970",-0.00586,75.66,0.000727201,6.639,0.006,23.235
03/02/2020,"11,132.75",-0.0152035,"1,29,706",-0.00203,75.92,0.003430535,6.622,-0.017,17.765
02/28/2020,"11,201.75",0.0061788,"1,29,016",-0.00533,75.459,-0.006090692,6.598,-0.024,18.26
02/27/2020,"11,633.30",0.0378017,"1,31,218",0.01692,75.887,0.005655929,6.623,0.025,16.8975
02/26/2020,"11,678.50",0.0038779,"1,31,677",0.00349,75.95,0.000829837,6.662,0.039,16.9975
02/25/2020,"11,797.90",0.010172,"1,30,563",-0.0085,75.62,-0.004354431,6.592,-0.07,13.7
02/24/2020,"11,829.40",0.0026664,"1,31,980",0.01079,75.555,-0.000859931,6.585,-0.007,14.0225
02/20/2020,"12,080.85",0.0210336,"1,31,884",-0.00073,75.645,0.001190476,6.524,-0.061,14.51
02/19/2020,"12,125.90",0.0037221,"1,31,077",-0.00614,75.7,0.000726816,6.557,0.033,14.415
02/18/2020,"11,992.50",-0.0110622,"1,32,026",0.00721,75.83,0.001715832,6.55,-0.007,13.615
02/17/2020,"12,045.80",0.0044346,"1,30,565",-0.01113,75.495,-0.004427564,6.565,0.015,13.37
02/14/2020,"12,113.45",0.0056004,"1,29,279",-0.0099,75.365,-0.001723453,6.51,-0.055,13.6225
02/13/2020,"12,174.65",0.0050395,"1,27,708",-0.01223,75.062,-0.004028538,6.502,-0.008,13.88
02/12/2020,"12,201.20",0.0021784,"1,28,643",0.00729,75.888,0.01094413,6.501,-0.001,14.21
02/11/2020,"12,107.90",-0.0076762,"1,28,456",-0.00145,75.535,-0.004662444,6.554,0.053,13.7475
02/10/2020,"12,031.50",-0.0063299,"1,30,003",0.01197,75.794,0.003423009,6.544,-0.01,13.78
02/07/2020,"12,098.35",0.0055409,"1,28,163",-0.01425,76.105,0.004094832,6.5,-0.044,14.1725
02/06/2020,"12,137.95",0.0032678,"1,29,068",0.00704,75.71,-0.005203714,6.576,0.076,14.38
02/05/2020,"12,089.15",-0.0040286,"1,28,654",-0.00321,75.64,-0.000925008,6.571,-0.005,15.7825
02/04/2020,"11,979.65",-0.009099,"1,28,701",0.00037,75.749,0.001439999,6.562,-0.009,16.835
02/03/2020,"11,707.90",-0.0229455,"1,26,568",-0.01671,75.08,-0.008871031,6.598,0.036,17.3675
02/01/2020,"11,661.85",-0.003941,"1,29,185",0.02047,75.455,0.00498224,6.746,0.148,16.7975
01/31/2020,"11,962.10",0.0254205,"1,29,874",0.00532,76.065,0.008051786,6.705,-0.041,16.4975
01/30/2020,"12,035.80",0.0061422,"1,30,667",0.00609,76.229,0.00215373,6.744,0.039,17.2975
01/29/2020,"12,129.50",0.007755,"1,31,753",0.00828,76.27,0.000537708,6.794,0.05,17.175
01/28/2020,"12,055.80",-0.0060946,"1,31,316",-0.00332,75.895,-0.00492887,6.782,-0.012,15.56
01/27/2020,"12,119.00",0.0052286,"1,30,940",-0.00287,76.41,0.006762772,6.77,-0.012,15.855
01/24/2020,"12,248.25",0.0106086,"1,29,745",-0.00917,76.975,0.007367116,6.76,-0.01,16.36
01/23/2020,"12,180.35",-0.0055591,"1,29,774",0.00022,76.575,-0.005210041,6.703,-0.057,15.8625
01/22/2020,"12,106.90",-0.0060485,"1,28,908",-0.0067,76.55,-0.000326531,6.659,-0.044,15.41
01/21/2020,"12,169.85",0.005186,"1,31,807",0.02224,76.805,0.00332562,6.661,0.002,14.1275
01/20/2020,"12,224.55",0.0044846,"1,31,356",-0.00343,76.564,-0.00314275,6.608,-0.053,14.1825
01/17/2020,"12,352.35",0.0104001,"1,31,229",-0.00097,76.015,-0.007196303,6.462,-0.146,14.12
01/16/2020,"12,355.50",0.000255,"1,30,583",-0.00493,76.249,0.003073611,6.462,0,13.9125
01/15/2020,"12,343.30",-0.0009879,"1,28,135",-0.01892,75.879,-0.004864334,6.484,0.022,14.275
01/14/2020,"12,362.30",0.0015381,"1,28,422",0.00224,76.3,0.005532972,6.46,-0.024,14.0775
01/13/2020,"12,329.55",-0.0026527,"1,24,893",-0.02786,75.945,-0.004663544,6.453,-0.007,13.9975
01/10/2020,"12,256.80",-0.0059179,"1,24,518",-0.00301,75.645,-0.00395805,6.467,0.014,15.64
01/09/2020,"12,215.90",-0.0033425,"1,26,128",0.01285,75.975,0.004352995,6.478,0.011,14.61
01/08/2020,"12,025.35",-0.0157215,"1,23,305",-0.02264,76.24,0.003481921,6.468,-0.01,14.7775
01/07/2020,"12,052.95",0.0022925,"1,23,207",-0.0008,76.4,0.002096437,6.495,0.027,12.695
01/06/2020,"11,993.05",-0.0049821,"1,21,462",-0.01426,76.404,5.24E-05,6.505,0.01,11.49
01/03/2020,"12,226.65",0.0192907,"1,18,375",-0.02574,75.343,-0.01398403,6.458,-0.047,11.5975
01/02/2020,"12,282.20",0.0045331,"1,22,261",0.0323,75.41,0.000888871,6.473,0.015,11.6675
01/01/2020,"12,182.50",-0.0081506,"1,22,655",0.00322,75.472,0.000821834,6.477,0.004,11.0075
12/31/2019,"12,168.45",-0.001154,"1,21,987",-0.00546,74.889,-0.007754709,6.519,0.042,10.525
12/30/2019,"12,255.85",0.0071568,"1,23,333",0.01097,76.375,0.0196484,6.515,-0.004,11.1225
12/27/2019,"12,245.80",-0.0008204,"1,23,396",0.00051,76.379,5.24E-05,6.528,0.013,11.625
12/26/2019,"12,126.55",-0.0097858,"1,18,550",-0.04006,76.335,-0.000576241,6.561,0.033,11.9575
12/24/2019,"12,214.55",0.0072306,"1,12,937",-0.0485,75.399,-0.012337536,6.554,-0.007,12.325
12/23/2019,"12,262.75",0.0039383,"1,10,039",-0.026,74.786,-0.008163311,6.502,-0.052,12.1225
12/20/2019,"12,271.80",0.0007377,"1,10,776",0.00668,74.55,-0.00316066,6.486,-0.016,12.3375
12/19/2019,"12,259.70",-0.0009865,"1,13,194",0.02159,74.062,-0.006567461,6.514,0.028,12.5175
12/18/2019,"12,221.65",-0.0031085,"1,12,032",-0.01032,74.003,-0.000796947,6.471,-0.043,13.415
12/17/2019,"12,165.00",-0.004646,"1,12,923",0.00792,73.84,-0.002205043,6.445,-0.026,13.3
12/16/2019,"12,053.95",-0.0091706,"1,17,586",0.04046,74.576,0.009918149,6.643,0.198,13.3475
12/13/2019,"12,086.70",0.0027133,"1,20,430",0.0239,73.682,-0.012060204,6.664,0.021,13.3775
12/12/2019,"11,971.80",-0.0095518,"1,22,264",0.01511,74.15,0.006331533,6.679,0.015,14.29
12/11/2019,"11,910.15",-0.0051629,"1,24,632",0.01918,74.196,0.000620172,6.67,-0.009,14.5975
12/10/2019,"11,856.80",-0.0044894,"1,23,867",-0.00616,74.004,-0.002591095,6.678,0.008,13.64
12/09/2019,"11,937.50",0.0067832,"1,22,895",-0.00788,73.506,-0.00675211,6.678,0,14.305
12/06/2019,"11,921.50",-0.0013412,"1,20,327",-0.02112,73.54,0.00046244,6.7,0.022,13.3225
12/05/2019,"12,018.40",0.0080953,"1,19,794",-0.00444,73.05,-0.006685338,6.692,-0.008,14.5625
12/04/2019,"12,043.20",0.0020614,"1,15,826",-0.03368,72.882,-0.002302443,6.699,0.007,14.2025
12/03/2019,"11,994.20",-0.004077,"1,14,948",-0.00761,72.539,-0.004717347,6.656,-0.043,13.8975
12/02/2019,"12,048.20",0.0044921,"1,17,818",0.02466,71.655,-0.012261413,6.66,0.004,13.9875
11/29/2019,"12,056.05",0.0006513,"1,17,421",-0.00338,71.58,-0.00104723,6.67,0.01,14.6175
11/28/2019,"12,151.15",0.0078572,"1,17,380",-0.00035,71.82,0.003347283,6.727,0.057,14.8375
11/27/2019,"12,100.70",-0.0041605,"1,19,313",0.01633,71.935,0.001599945,6.679,-0.048,15.0025
11/26/2019,"12,037.70",-0.0052199,"1,18,105",-0.01018,71.88,-0.000764872,6.655,-0.024,14.8725
11/25/2019,"12,073.75",0.0029903,"1,16,056",-0.0175,71.68,-0.002786293,6.669,0.014,14.975
11/22/2019,"11,914.40",-0.0132859,"1,15,351",-0.00609,71.6,-0.001116695,6.68,0.011,15.16
11/21/2019,"11,968.40",0.0045221,"1,14,598",-0.00655,71.585,-0.000209519,6.606,-0.074,15.4125
11/20/2019,"11,999.10",0.0025618,"1,12,743",-0.01632,71.34,-0.003428375,6.657,0.051,15.755
11/19/2019,"11,940.10",-0.0049292,"1,13,322",0.00512,71.529,0.002645782,6.695,0.038,15.03
11/18/2019,"11,884.50",-0.0046675,"1,12,395",-0.00821,71.33,-0.002785966,6.729,0.034,15.65
11/15/2019,"11,895.45",0.0009209,"1,11,617",-0.00695,71.306,-0.000336521,6.71,-0.019,16.4625
11/14/2019,"11,872.10",-0.0019649,"1,11,736",0.00107,71.285,-0.000294549,6.754,0.044,16.25
11/13/2019,"11,840.45",-0.0026695,"1,12,035",0.00267,71.29,7.01E-05,6.775,0.021,15.855
11/11/2019,"11,913.45",0.0061464,"1,12,248",0.0019,71.515,0.003151153,6.739,-0.036,15.2075
11/08/2019,"11,908.15",-0.000445,"1,11,564",-0.00611,71.225,-0.004063338,6.782,0.043,15.775
11/07/2019,"12,012.05",0.0086873,"1,10,736",-0.00745,71.19,-0.000491521,6.634,-0.148,15.9175
11/06/2019,"11,966.05",-0.0038368,"1,10,403",-0.00301,71.115,-0.001054074,6.617,-0.017,15.925
11/05/2019,"11,917.20",-0.0040907,"1,12,437",0.01826,71.324,0.002934592,6.728,0.111,15.7325
11/04/2019,"11,941.30",0.0020202,"1,13,735",0.01148,71.555,0.003233508,6.71,-0.018,16.28
11/01/2019,"11,890.60",-0.0042548,"1,12,605",-0.00999,71.55,-6.99E-05,6.631,-0.079,16.6575
10/31/2019,"11,877.45",-0.0011065,"1,12,404",-0.00179,71.31,-0.003359936,6.658,0.027,16.42
10/30/2019,"11,844.10",-0.0028118,"1,11,566",-0.00748,71.2,-0.001543752,6.674,0.016,15.315
10/29/2019,"11,786.85",-0.0048454,"1,12,995",0.01273,71.45,0.003505086,6.57,-0.104,16.24
10/27/2019,"11,627.15",-0.0136416,"1,11,998",-0.00886,71.33,-0.001680908,6.597,0.027,16.535
10/25/2019,"11,583.90",-0.0037267,"1,11,551",-0.004,71.4,0.000980873,6.571,-0.026,16.81
10/24/2019,"11,582.60",-0.0001122,"1,10,764",-0.00708,71.08,-0.004491866,6.545,-0.026,15.9275
10/23/2019,"11,604.10",0.0018545,"1,10,869",0.00095,71.17,0.001265378,6.516,-0.029,15.8775
10/22/2019,"11,588.35",-0.0013582,"1,11,088",0.00197,71.04,-0.001828283,6.556,0.04,16.36
10/18/2019,"11,661.85",0.0063225,"1,10,609",-0.00432,71.079,0.000548836,6.543,-0.013,16.85
10/17/2019,"11,586.35",-0.0064951,"1,10,137",-0.00428,70.978,-0.001421965,6.564,0.021,17.43
10/16/2019,"11,464.00",-0.010616,"1,10,028",-0.00099,70.72,-0.003641552,6.521,-0.043,17.14
10/15/2019,"11,428.30",-0.003119,"1,09,526",-0.00457,70.85,0.001836548,6.472,-0.049,17.2275
10/14/2019,"11,341.15",-0.007655,"1,09,420",-0.00097,70.71,-0.001977961,6.564,0.092,17.155
10/11/2019,"11,305.05",-0.0031882,"1,10,827",0.01278,70.96,0.003529332,6.554,-0.01,17.83
10/10/2019,"11,234.55",-0.0062557,"1,10,527",-0.00271,71.21,0.00351692,6.56,0.006,17.58
10/09/2019,"11,313.30",0.0069852,"1,11,255",0.00657,71.51,0.004204042,6.578,0.018,17.7025
10/07/2019,"11,126.40",-0.0166584,"1,13,098",0.01643,71.845,0.004673721,6.581,0.003,16.7575
10/04/2019,"11,174.75",0.0043361,"1,12,519",-0.00513,71.867,0.000306168,6.535,-0.046,15.8725
10/03/2019,"11,314.00",0.0123841,"1,11,329",-0.01063,71.77,-0.001350627,6.62,0.085,16.115
10/01/2019,"11,359.90",0.0040487,"1,09,078",-0.02043,71.35,-0.005869218,6.518,-0.102,16.3425
09/30/2019,"11,474.45",0.0100332,"1,08,037",-0.00959,71.227,-0.001725384,6.494,-0.024,16.17
09/27/2019,"11,512.40",0.0033019,"1,08,239",0.00187,71.355,0.001795459,6.402,-0.092,16.7325
09/26/2019,"11,571.20",0.0050945,"1,08,037",-0.00187,71.32,-0.000490626,6.369,-0.033,16.7925
09/25/2019,"11,440.20",-0.0113858,"1,07,904",-0.00123,71.455,0.001891088,6.338,-0.031,15.4
09/24/2019,"11,588.20",0.0128539,"1,07,713",-0.00177,71.3,-0.002171554,6.39,0.052,15.55
09/23/2019,"11,600.20",0.001035,"1,06,805",-0.00847,71.28,-0.000280544,6.352,-0.038,15.3525
09/20/2019,"11,274.20",-0.0285054,"1,06,820",0.00014,71.28,0,6.423,0.071,16.0175
09/19/2019,"10,704.80",-0.0518247,"1,05,766",-0.00992,71.22,-0.000842105,6.369,-0.054,14.9525
09/18/2019,"10,840.65",0.0126107,"1,05,008",-0.00719,71.06,-0.002249087,6.387,0.018,14.12
09/17/2019,"10,817.60",-0.0021285,"1,05,248",0.00228,71.18,0.001687289,6.412,0.025,14.9
09/16/2019,"11,003.50",0.017039,"1,04,731",-0.00492,71,-0.002532003,6.525,0.113,15.3725
09/13/2019,"11,075.90",0.0065582,"1,04,840",0.00104,71.035,0.000492836,6.514,-0.011,15.8525
09/12/2019,"10,982.80",-0.0084412,"1,04,635",-0.00196,70.915,-0.001690737,6.438,-0.076,16.275
09/11/2019,"11,035.70",0.0048051,"1,04,462",-0.00165,70.798,-0.001651225,6.464,0.026,17.2725
09/09/2019,"11,003.05",-0.002963,"1,03,695",-0.00737,70.57,-0.003225627,6.418,-0.046,17.235
09/06/2019,"10,946.20",-0.0051801,"1,04,262",0.00545,70.71,0.001981881,6.361,-0.057,18.055
09/05/2019,"10,847.90",-0.0090209,"1,03,669",-0.0057,70.81,0.001413228,6.387,0.026,16.2825
09/04/2019,"10,844.65",-0.0002996,"1,03,701",0.00031,70.97,0.002257019,6.345,-0.042,16.425
09/03/2019,"10,797.90",-0.0043202,"1,04,016",0.00303,71.283,0.004400617,6.331,-0.014,16.835
08/30/2019,"11,023.25",0.020655,"1,05,124",0.0106,71.252,-0.000434981,6.433,0.102,16.01
08/29/2019,"10,948.30",-0.0068225,"1,05,361",0.00225,71.474,0.003110858,6.488,0.055,16.655
08/28/2019,"11,046.10",0.0088932,"1,05,969",0.00575,71.74,0.003714725,6.493,0.005,17.3475
08/27/2019,"11,105.35",0.0053495,"1,04,722",-0.01184,71.634,-0.001478651,6.543,0.05,17.8525
08/26/2019,"11,057.85",-0.0042864,"1,05,193",0.00449,71.749,0.001604096,6.588,0.045,17.0225
08/23/2019,"10,829.35",-0.0208805,"1,04,254",-0.00897,71.505,-0.00340654,6.562,-0.026,16.6325
08/22/2019,"10,741.35",-0.0081593,"1,03,590",-0.00639,71.26,-0.003432217,6.695,0.133,16.7475
08/21/2019,"10,918.70",0.0163761,"1,04,417",0.00795,71.48,0.00308253,6.751,0.056,16.6475
08/20/2019,"11,017.00",0.0089626,"1,04,302",-0.0011,71.689,0.002919629,6.833,0.082,16.3575
08/19/2019,"11,053.90",0.0033438,"1,04,954",0.00623,71.792,0.00143573,6.846,0.013,17.7775
08/16/2019,"11,047.80",-0.000552,"1,05,045",0.00087,71.75,-0.000585195,6.882,0.036,15.845
08/14/2019,"11,029.40",-0.0016669,"1,05,570",0.00499,71.746,-5.58E-05,6.879,-0.003,16.0925
08/13/2019,"10,925.85",-0.0094329,"1,05,745",0.00166,71.83,0.001170112,6.897,0.018,16.74
08/09/2019,"11,109.65",0.0166826,"1,05,853",0.00102,71.945,0.001599722,6.933,0.036,16.12
